대피장소명,세부위치명,수용인원,도로명주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
금천초등학교,강당(꿈오름관 2층),376,서울 금천구 탑골로5길 60 (시흥동),37.45480431,126.9128869,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
시흥3동주민센터,문화관람실,145,서울특별시 금천구 시흥대로18길 40(시흥동),37.4402678,126.9058156,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
탑동초등학교,강당(4층),635,서울특별시 금천구 탑골로 47-3(시흥동),37.4525333,126.9148596,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
독산3동주민센터,강당(4층),249,서울특별시 금천구 독산로 317(독산동),37.475159,126.903193,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
문교초등학교,강당(2층),1237,서울특별시 금천구 독산로54길 102(독산동),37.4666144,126.9087439,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
정심초등학교,강당(2층),232,서울특별시 금천구 독산로78다길 89(독산동),37.4717104,126.9083194,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
빛누리초등학교,강당,915,전라남도 나주시 한빛로 144(빛가람동),35.0299761,126.7857755,2023,화학사고,061-339-8933,전라남도 나주시 복지환경국 환경관리과,2026-05-11
대월초주민대피시설,정부지원 주민대피시설,130,인천광역시 강화군 강화읍 대월로 216 (대산리),37.76037402,126.49132,2012,화학사고,032-930-4205,인천광역시 강화군 문화복지국 환경위생과,2024-05-20
경남체육고등학교 강당,강당,1116,경상남도 진주시 진성면 진의로 178-27 (가진리),35.20281112,128.2248061,2021,화학사고,055-749-8655,경상남도 진주시 환경산림국 기후환경과,2026-05-08
이반성초등학교,강당,364,경남 진주시 이반성면 오봉산로 762 (하곡리),35.17329962,128.3290479,2026,화학사고,055-749-8655,경상남도 진주시 환경산림국 기후환경과,2026-05-08
대곡초등학교 강당,강당,795,경남 진주시 대곡면 진의로 970 (와룡리),35.2581082,128.1770878,2025,화학사고,055-749-8655,경상남도 진주시 환경산림국 기후환경과,2026-05-08
삼청동주민센터,3층 다목적실,71,서울특별시 종로구 삼청로 107(삼청동),37.58499553,126.9817804,2021,화학사고,02-2148-2472,서울특별시 종로구 문화환경국 환경과,2025-08-27
약수노인복지관,약수노인복지관(3층 5층),242,서울특별시 중구 다산로6길 11(신당동),37.55246838,127.0093195,2021,화학사고,02-3396-5615,서울특별시 중구 복지환경국 환경과,2021-11-04
한강중학교,체육관,1273,서울특별시 용산구 녹사평대로 73 (서빙고동),37.52370632,126.9924602,2021,화학사고,02-2199-7660,서울특별시 용산구 도시관리국 맑은환경과,2023-08-18
성원중학교,체육관강당,689,서울특별시 성동구 성덕정9가길 13 (성수동2가),37.53903683,127.0521869,2022,화학사고,02-2286-5499,서울특별시 성동구 스마트포용도시국 맑은환경과,2024-05-31
경수중학교,체육관,824,서울특별시 성동구 뚝섬로13길 14 (성수동2가),37.53989198,127.0586993,2022,화학사고,02-2286-5499,서울특별시 성동구 스마트포용도시국 맑은환경과,2024-05-31
경동초등학교,체육관(2층),880,서울특별시 성동구 성수일로 34 (성수동1가),37.54332193,127.0502352,2023,화학사고,02-2286-5497,서울특별시 성동구 스마트포용도시국 맑은환경과,2024-05-31
경일초등학교,체육관(2층),1093,서울특별시 성동구 뚝섬로 332 (성수동1가),37.54019433,127.0475288,2023,화학사고,02-2286-5497,서울특별시 성동구 스마트포용도시국 맑은환경과,2024-05-31
장평초등학교,2층 강당,678,서울특별시 동대문구 답십리로69길 27 (장안동),37.57348231,127.0728135,1996,화학사고,02-2127-4639,서울특별시 동대문구 미래환경국 기후환경과,2026-04-29
면목본동 주민센터,본관,987,서울특별시 중랑구 면목로 397(면목동),37.58734767,127.0874524,2023,화학사고,02-2094-2432,서울특별시 중랑구 도시환경국 맑은환경과,2023-08-18
면목3.8동 주민센터,본관,87,서울특별시 중랑구 사가정로51길 48(면목동),37.58295713,127.0880558,2020,화학사고,02-2094-2432,서울특별시 중랑구 도시환경국 맑은환경과,2023-08-18
면목5동 주민센터,본관,56,서울특별시 중랑구 동일로 619(면목동),37.58576081,127.0794686,2024,화학사고,02-2094-2432,서울특별시 중랑구 도시환경국 맑은환경과,2023-08-18
상봉1동 주민센터,본관,104,서울특별시 중랑구 상봉중앙로1길 6(상봉동),37.59983789,127.0871443,2024,화학사고,02-2094-2432,서울특별시 중랑구 도시환경국 맑은환경과,2023-08-18
상봉2동복합청사,본관,50,서울특별시 중랑구 동일로114길 10(상봉동),37.59293177,127.0808548,2024,화학사고,02-2094-2432,서울특별시 중랑구 도시환경국 맑은환경과,2023-08-18
망우본동 주민센터,5층 대강당,140,서울특별시 중랑구 망우로67길 10(망우동),37.60053604,127.1013965,2024,화학사고,02-2094-2432,서울특별시 중랑구 도시환경국 맑은환경과,2023-08-18
중랑문화체육관,본관,250,서울특별시 중랑구 사가정로72길 47(면목동),37.57932465,127.0957497,2024,화학사고,02-2094-2432,서울특별시 중랑구 도시환경국 맑은환경과,2023-08-18
번동중,체육관,3096,서울특별시 강북구 오현로35길 87 (번동),37.63246455,127.036097,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
삼양초등,체육관,1183,서울특별시 강북구 삼양로 49길 17 (미아동),37.62331271,127.0160626,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
수송중,체육관,709,서울특별시 강북구 한천로 122길 21 (번동),37.63647011,127.0338217,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
수송초등,체육관 강당,823,서울특별시 강북구 한천로 124길 14 (번동),37.6366078,127.032788,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
오현초등,강당,501,서울특별시 강북구 월계로221 (번동),37.623424,127.0465367,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
창문여자중,체육관,1006,서울특별시 강북구 월계로61 (미아동),37.61357957,127.0370421,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
화계초등,체육관,746,서울특별시 강북구 솔매로50가길 25 (미아동),37.62378983,127.0297267,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
강북중,체육관,829,서울특별시 강북구 한천로 150길 67 (수유동),37.64445492,127.0255199,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
삼각산중,체육관,459,서울특별시 강북구 삼양로19길 141 (미아동),37.61574904,127.0151067,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
삼각산초등,체육관,528,서울 강북구 삼양로19길 141 (미아동),37.61603519,127.0144187,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
우이초등,체육관,827,서울특별시 강북구 삼양로 99길 36 (수유동),37.63871301,127.014525,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
미양초등,체육관,809,서울특별시 강북구 솔샘호 195 (미아동),37.62090066,127.0132614,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
번동초등,체육관,1006,서울특별시 강북구 오현로 204 한울관 (번동),37.62847397,127.040601,2021,화학사고,02-901-6758,서울특별시 강북구 문화생활국 환경과,2023-08-18
서울용원초등학교 체육관,체육관,680,서울특별시 노원구 섬밭로 144 (공릉동),37.62917727,127.0686536,2024,화학사고,02-2116-3213,서울특별시 노원구 탄소중립국 녹색환경과,2024-08-16
상계제일중학교 체육관,체육관,872,서울특별시 노원구 덕릉로86길 29-15 (중계동),37.66112935,127.0780075,2024,화학사고,02-2116-3213,서울특별시 노원구 탄소중립국 녹색환경과,2024-08-16
계상초등학교 체육관,체육관,872,서울특별시 노원구 한글비석로41가길 24 (상계동),37.66366313,127.0674244,2024,화학사고,02-2116-3213,서울특별시 노원구 탄소중립국 녹색환경과,2024-08-16
녹천중학교 체육관,체육관,1353,서울특별시 노원구 월계로 376 (월계동),37.63132046,127.0626343,2024,화학사고,02-2116-3213,서울특별시 노원구 탄소중립국 녹색환경과,2024-08-16
대신초등학교,강당,152,서울특별시 서대문구 이화여대2길 27 (대현동),37.558012,126.948128,2021,화학사고,02-330-8796,서울특별시 서대문구 스마트환경생활국 기후환경과,2024-05-30
양천구민체육센터,대체육관,1299,서울특별시 양천구  목동동로 87 (신정동),37.51637777,126.8642826,2021,화학사고,02-2620-4856,서울특별시 양천구 안전생활국 환경과,2021-09-30
가양7종합사회복지관,복지관,60,서울 강서구 허준로 209 (가양동),37.56119138,126.862464,2025,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
등촌1종합사회복지관,복지관,80,서울 강서구 강서로68길 36 (등촌동),37.56400653,126.8422749,2015,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
등촌4종합사회복지관,복지관,70,서울 강서구 공항대로39길 59 (등촌동),37.56081669,126.843736,2015,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
등촌7종합사회복지관,복지관,53,서울 강서구 공항대로43길 104 (등촌동),37.56021304,126.8507092,2025,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
등촌9종합사회복지관,복지관,53,서울 강서구 화곡로63가길 92 (등촌동),37.56185401,126.8498458,2025,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
방화11종합사회복지관,복지관,47,서울 강서구 개화동로21길 4 (방화동),37.5694351,126.8060356,2025,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
방화2종합사회복지관,복지관,33,서울 강서구 방화대로48길 40 (방화동),37.57484228,126.8195889,2025,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
방화6종합사회복지관,복지관,31,서울 강서구 금낭화로23길 25 (방화동),37.57791231,126.8108872,2025,화학사고,02-2600-4014,서울특별시 강서구 복지가족국 복지정책과,2025-09-09
궁동종합사회복지관,3층 강당,80,시서울특별 구로구 오리로22길 5(궁동),37.49902453,126.8295932,2021,화학사고,02-860-2875,서울특별시 구로구 스마트환경국 환경과,2022-09-20
금산초등학교,체육관(3층),752,서울특별시 금천구 시흥대로24길 57(시흥동),37.44145588,126.9078982,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
금천종합복지타운,강당(3층),219,서울특별시 금천구 금하로 764(시흥동),37.44953623,126.9145645,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
문백초등학교,강당(2층),694,서울특별시 금천구 시흥대로47길 43-1(시흥동),37.44694527,126.8995513,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
박미사랑마을회관,동아리실(1/2)(3층),129,서울특별시 금천구 시흥대로12길 82(시흥동),37.44055006,126.9075123,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
백산초등학교,강당(1층),621,서울특별시 금천구 시흥대로38길 78(시흥동),37.44681707,126.9052415,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
독산4동주민센터,강당(5층),219,서울특별시 금천구 독산로 232(독산동),37.46757389,126.9021689,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
독산초등학교,강당(1층),1105,서울특별시 금천구 시흥대로104길 31(독산동),37.46552928,126.9002923,2021,화학사고,02-2627-1523,서울특별시 금천구 문화환경국 환경과,2026-05-11
문성중학교,강당(1층),985,서울특별시 금천구 독산로102길 78(독산동),37.47522827,126.9081592,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2026-05-11
영등포다목적배드민턴체육관,체육관(2층),1089,서울특별시 영등포구 도신로15길 5 (도림동),37.5059873,126.8982508,2021,화학사고,02-2670-3461,서울특별시 영등포구 생활환경국 환경과,2023-08-21
